"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Worth a read: ""10 Things All White Folks Need to Consider about the #BaltimoreUprising"" http://t.co/XrhmHpVRsN via @evrydayfeminism",FALSE,0,NA,2015-05-05 16:20:29,FALSE,NA,"595624113844129792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GJPBaker",0,FALSE,FALSE,NA,NA
"RT @genophilia: Blacks, 13% of US population, commit 59% of murders. #Baltimore #Ferguson #FreddieGray #BaltimoreUprising http://t.co/koh7d…",FALSE,0,NA,2015-05-05 16:20:29,FALSE,NA,"595624112845885440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Deffjamman",15,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 16:20:21,FALSE,NA,"595624081476706305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Steezus23",611,TRUE,FALSE,NA,NA
"RT @johnericbuckley: #BaltimoreUprising #Baltimore http://t.co/zBiOh7jN9z",FALSE,0,NA,2015-05-05 16:20:19,FALSE,NA,"595624070823161856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gotknews",4,TRUE,FALSE,NA,NA
"RT @Kaidinn: Help the Family of Allen Bullock post bail  https://t.co/oqlsD3km5w  #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:20:12,FALSE,NA,"595624041656000515",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babyberetta",2,TRUE,FALSE,NA,NA
"RT @moovieman: #BaltimoreUprising  Check out ""Help the Family of #AllenBullock post bail"" on Indiegogo http://t.co/5vKlHEzQUn",FALSE,0,NA,2015-05-05 16:20:07,FALSE,NA,"595624022802575360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babyberetta",2,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 16:20:04,FALSE,NA,"595624006704701440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soulvivacity",611,TRUE,FALSE,NA,NA
"#BaltimoreUprising #BlackLivesMatter No day would be complete without the daily reminder that: http://t.co/qkZdQJyUaJ",FALSE,0,NA,2015-05-05 16:20:01,FALSE,NA,"595623996084781056",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","dmcparson",0,FALSE,FALSE,NA,NA
"RT @johnericbuckley: #BaltimoreUprising #Baltimore http://t.co/zBiOh7jN9z",FALSE,0,NA,2015-05-05 16:19:53,FALSE,NA,"595623962480115713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JimJlr2",4,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 16:19:51,FALSE,NA,"595623952493449216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArtisMentis",611,TRUE,FALSE,NA,NA
"RT @truthout: Don't Call It a Curfew: Martial Law in the United States http://t.co/9Shkoggmd9 @Sheeyahshee #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:19:45,FALSE,NA,"595623928644657153",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","Pamela_Poole",19,TRUE,FALSE,NA,NA
"i do not believe that #BaltimoreUprising is more harmful than silence or that you must be against riot victims to be part of this movement.",FALSE,2,NA,2015-05-05 16:19:35,FALSE,NA,"595623887578255361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","irisenchanted",0,FALSE,FALSE,NA,NA
"RT @truthout: Don't Call It a Curfew: Martial Law in the United States http://t.co/9Shkoggmd9 @Sheeyahshee #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:19:27,FALSE,NA,"595623852618719232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Onionlizard",19,TRUE,FALSE,NA,NA
"RT @RealAlexJones: VIDEO: ""Racist"" Facts White People Daren't Talk About - https://t.co/G2DghwMBJF #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:19:24,FALSE,NA,"595623839343730688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fahadsoror",25,TRUE,FALSE,NA,NA
"RT @thereaIbanksy: Watch the @BaltimorePolice assault this peaceful protestor last night. He left on a stretcher. #BaltimoreUprising http:/…",FALSE,0,NA,2015-05-05 16:19:22,FALSE,NA,"595623830556680192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZakMuirTHFC",2485,TRUE,FALSE,NA,NA
"RT @people: See @Beyonce's powerful social media posts in support of #BaltimoreUprising http://t.co/GyV6ycs3xl http://t.co/KVsrI5d21y",FALSE,0,NA,2015-05-05 16:19:17,FALSE,NA,"595623810801500160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MagicPalmTrees",100,TRUE,FALSE,NA,NA
"Black communty after Mosby charged cops: ""At church on Sunday, there was Jesus, the Obamas and there was #MarilynMosby.""  #Baltimoreuprising",FALSE,0,NA,2015-05-05 16:19:13,FALSE,NA,"595623795106390016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fstockman",0,FALSE,FALSE,NA,NA
"RT @lwtsweater: #BaltimoreRiots #BaltimoreUprising before you call them ""thugs"" http://t.co/ceQYLaiXZM",FALSE,0,NA,2015-05-05 16:19:11,FALSE,NA,"595623784570322944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WebProspector1",4,TRUE,FALSE,NA,NA
"Petition: Amnesty for all those arrested demanding justice for #FreddieGray! #Amnesty4Baltimore http://t.co/h4zhweULpW #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:19:10,FALSE,NA,"595623780464074753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SyracuseAnswer",0,FALSE,FALSE,NA,NA
"GoodMenProject: 10 Things All White Folks Need to Consider about the #BaltimoreUprising - http://t.co/jbhwC8H8qn by EvrydayFeminism",FALSE,0,NA,2015-05-05 16:19:08,FALSE,NA,"595623773749039106",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","tweat_fnatic2",0,FALSE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 16:19:03,FALSE,NA,"595623751582093313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lyn_thinks",611,TRUE,FALSE,NA,NA
"RT @LatestAnonNews: NYPD came and tried to run over protesters peaceful #BaltimoreUprising solidarity demo last night. http://t.co/imwdK7ST…",FALSE,0,NA,2015-05-05 16:18:59,FALSE,NA,"595623734456819712",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","microbezoo",88,TRUE,FALSE,NA,NA
"RT @TheFinalCall: New Edition! A Step Toward Justice http://t.co/mkdP5Js4op #BaltimoreUprising #MarilynMosby http://t.co/GpdIzrn7Jw",FALSE,0,NA,2015-05-05 16:18:55,FALSE,NA,"595623720741412865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FoxConThaRoXx",64,TRUE,FALSE,NA,NA
"RT @pjvalerie: Solidarity from Argentina #BaltimoreUprising #JusticeForFreddieGray @NewsRevo @GloriaGrinberg 
http://t.co/knnwA2uAak http:/…",FALSE,0,NA,2015-05-05 16:18:55,FALSE,NA,"595623719705440256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GloriaGrinberg",5,TRUE,FALSE,NA,NA
"RT @GoodMenProject: 10 Things All White Folks Need to Consider about the #BaltimoreUprising - http://t.co/RJkE1kqIfr by @EvrydayFeminism",FALSE,0,NA,2015-05-05 16:18:55,FALSE,NA,"595623719143366657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bmoreconnected",5,TRUE,FALSE,NA,NA
"I have not seen one black celebrity speak about the baltimore riots, no they r busy looking glamorous at the gala awards #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:18:47,FALSE,NA,"595623684548775937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monkeewrm93",0,FALSE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 16:18:45,FALSE,NA,"595623678945193985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","missmonet420",611,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 16:18:43,FALSE,NA,"595623667268194305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theycallmekoko_",611,TRUE,FALSE,NA,NA
"RT @rompe_teclas: Abu Grhaib Style #BaltimoreUprising  #AlwaysPigs @WorkerTF @pjvalerie @juanagallardo1 @GloriaGrinberg  https://t.co/qwG2q…",FALSE,0,NA,2015-05-05 16:18:34,FALSE,NA,"595623631784411136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GloriaGrinberg",2,TRUE,FALSE,NA,NA
"RT @benjancewicz: These are not riots. #BaltimoreUprising http://t.co/QYt9kRm8Pc",FALSE,0,NA,2015-05-05 16:18:27,FALSE,NA,"595623603523219457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DuskQ",1210,TRUE,FALSE,NA,NA
"RT @RealAlexJones: VIDEO: ""Racist"" Facts White People Daren't Talk About - https://t.co/G2DghwMBJF #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:18:24,FALSE,NA,"595623590281748481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TonyGreenNJ",25,TRUE,FALSE,NA,NA
"RT @_ThehOOdRept_: The hate hasn't changed much. #BaltimoreUprising #FreddieGray #KendrickJohnson #TrayvonMartin #MikeBrown #EricGarner htt…",FALSE,0,NA,2015-05-05 16:18:21,FALSE,NA,"595623575295373312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","khanknee",38,TRUE,FALSE,NA,NA
"RT @seoservicing: RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/mNtTCpLAjI RT",FALSE,0,NA,2015-05-05 16:18:20,FALSE,NA,"595623574100168704",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","Peter__Nagy",1,TRUE,FALSE,NA,NA
"More specifically, #BaltimoreUprising is result of a model of white supremacy which treats the Black community as lesser-than &amp; 2nd-class.",FALSE,0,"iMadeSmartCool",2015-05-05 16:18:16,FALSE,"595623031910879232","595623557159362560","26448014","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iMadeSmartCool",0,FALSE,FALSE,NA,NA
"RT @thereaIbanksy: Watch the @BaltimorePolice assault this peaceful protestor last night. He left on a stretcher. #BaltimoreUprising http:/…",FALSE,0,NA,2015-05-05 16:18:15,FALSE,NA,"595623552453246976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HuK_6",2485,TRUE,FALSE,NA,NA
"RT @deray: Watch the @BaltimorePolice assault this peaceful protestor last night. He left on a stretcher. #BaltimoreUprising http://t.co/6b…",FALSE,0,NA,2015-05-05 16:18:14,FALSE,NA,"595623549160792065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danitedesco",13888,TRUE,FALSE,NA,NA
"happy cinco

may the excessive force not be with you 

#HappyCincodeMayo #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:18:13,FALSE,NA,"595623545184464896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rubalcaba",0,FALSE,FALSE,NA,NA
"@RealAlexJones: VIDEO: ""Racist"" Facts White People Daren't Talk About - https://t.co/8mU8G25V7S/s/5GiW #BaltimoreUprising",FALSE,0,"RealAlexJones",2015-05-05 16:18:04,FALSE,NA,"595623505745584129","109065990","<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>","lancifier",0,FALSE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 16:17:59,FALSE,NA,"595623483662557184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aPStretch",611,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 16:17:50,FALSE,NA,"595623447004217344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xStevehh",611,TRUE,FALSE,NA,NA
"RT @truthout: Don't Call It a Curfew: Martial Law in the United States http://t.co/9Shkoggmd9 @Sheeyahshee #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:17:45,FALSE,NA,"595623423637880832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miss_pancake",19,TRUE,FALSE,NA,NA
"#BaltimoreUprising #BaltimoreRiots saying im disgusted at this pic is an understatment http://t.co/v5iHDAPcDV",FALSE,0,NA,2015-05-05 16:17:36,FALSE,NA,"595623388959375360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","senpailarry",1,FALSE,FALSE,NA,NA
"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE",FALSE,0,NA,2015-05-05 16:17:31,FALSE,NA,"595623367350362112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josemorelos",384,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 16:17:29,FALSE,NA,"595623357581758466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_lordfrancis",611,TRUE,FALSE,NA,NA
"RT @truthout: Don't Call It a Curfew: Martial Law in the United States http://t.co/9Shkoggmd9 @Sheeyahshee #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:17:26,FALSE,NA,"595623345166667776",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","ricketzz",19,TRUE,FALSE,NA,NA
"RT @RealAlexJones: VIDEO: ""Racist"" Facts White People Daren't Talk About - https://t.co/G2DghwMBJF #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:17:25,FALSE,NA,"595623343732224000",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HarryIsaacJr",25,TRUE,FALSE,NA,NA
"RT @RealAlexJones: VIDEO: ""Racist"" Facts White People Daren't Talk About - https://t.co/G2DghwMBJF #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:17:25,FALSE,NA,"595623340439535616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RodneyserratoM",25,TRUE,FALSE,NA,NA
"#BaltimoreUprising isn't about #FreddieGray. it's about an oppressive, unjust system of inequality. Change that, and that's #Justice4ALL",FALSE,0,NA,2015-05-05 16:17:20,FALSE,NA,"595623320881594368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Matrix735",0,FALSE,FALSE,NA,NA
"RT @GoodMenProject: 10 Things All White Folks Need to Consider about the #BaltimoreUprising - http://t.co/RJkE1kqIfr by @EvrydayFeminism",FALSE,0,NA,2015-05-05 16:17:14,FALSE,NA,"595623295015333888",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pcosdeaf",5,TRUE,FALSE,NA,NA
"RT @RealAlexJones: VIDEO: ""Racist"" Facts White People Daren't Talk About - https://t.co/G2DghwMBJF #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:17:06,FALSE,NA,"595623263440506880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhilDeCarolis",25,TRUE,FALSE,NA,NA
"RT @TheFinalCall: New Edition! A Step Toward Justice http://t.co/mkdP5Js4op #BaltimoreUprising #MarilynMosby http://t.co/GpdIzrn7Jw",FALSE,0,NA,2015-05-05 16:17:03,FALSE,NA,"595623247808491521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamoneMuhammad",64,TRUE,FALSE,NA,NA
"RT @RealAlexJones: VIDEO: ""Racist"" Facts White People Daren't Talk About - https://t.co/G2DghwMBJF #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:16:57,FALSE,NA,"595623223615692800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PrisonPlanet",25,TRUE,FALSE,NA,NA
"RT @TheFinalCall: New Edition! A Step Toward Justice http://t.co/mkdP5Js4op #BaltimoreUprising #MarilynMosby http://t.co/GpdIzrn7Jw",FALSE,0,NA,2015-05-05 16:16:44,FALSE,NA,"595623171300134912",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","HartanSoul2000",64,TRUE,FALSE,NA,NA
"RT @RealAlexJones: VIDEO: ""Racist"" Facts White People Daren't Talk About - https://t.co/G2DghwMBJF #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:16:40,FALSE,NA,"595623154061418496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","m_nabeelskt",25,TRUE,FALSE,NA,NA
"RT @selinasorrels: #BaltimoreUprising~

REMEMBER &amp; RESPECT OUR LEADERS... Who Suffered...

[RAISE-THE-BAR= BE WISE] http://t.co/yhAYVwh5LD",FALSE,0,NA,2015-05-05 16:16:34,FALSE,NA,"595623126152646656",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Patauren",6,TRUE,FALSE,NA,NA
"RT @RealAlexJones: VIDEO: ""Racist"" Facts White People Daren't Talk About - https://t.co/G2DghwMBJF #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:16:32,FALSE,NA,"595623119429206017",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","midiacrucis",25,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 16:16:30,FALSE,NA,"595623112592470016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kmelad_24",611,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 16:16:28,FALSE,NA,"595623103239065600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","supaSIGMA",611,TRUE,FALSE,NA,NA
"Check out @kkirch92 of @AURoosevelt on @WKOK1070 earlier today on #BaltimoreUprising &amp; #BlackLivesMatter here: http://t.co/VPgGXObT7E",FALSE,1,NA,2015-05-05 16:16:24,FALSE,NA,"595623086013165569",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VivaRoosevelt",1,FALSE,FALSE,NA,NA
"VIDEO: ""Racist"" Facts White People Daren't Talk About - https://t.co/G2DghwMBJF #BaltimoreUprising",FALSE,28,NA,2015-05-05 16:16:23,FALSE,NA,"595623082150207491",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealAlexJones",25,FALSE,FALSE,NA,NA
"RT @AudioviSol15M: Breaking: @GlobalRevLive account has been locked by @Twitter For Security Purposes
#BaltimoreUprising #censorship http:/…",FALSE,0,NA,2015-05-05 16:16:15,FALSE,NA,"595623047576555520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bsbafflesbrains",16,TRUE,FALSE,NA,NA
"RT @deray: I just stumbled across this site, ProofOfHope, which captures powerful moments re: #BaltimoreUprising http://t.co/f65Mw9mzoR",FALSE,0,NA,2015-05-05 16:16:13,FALSE,NA,"595623038898413568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sierramike320",138,TRUE,FALSE,NA,NA
"RT @kkirch92: My segment talking about being a white ally for the #BlackLivesMatter movement and #BaltimoreUprising on @WKOK1070: http://t.…",FALSE,0,NA,2015-05-05 16:16:12,FALSE,NA,"595623036755300352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mary_had_a_lamb",1,TRUE,FALSE,NA,NA
"When we look at the #BaltimoreUprising, this is not random. This is not ""out of the blue"". This is the direct result of white supremacy.",FALSE,1,"iMadeSmartCool",2015-05-05 16:16:11,FALSE,"595622694537793536","595623031910879232","26448014","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iMadeSmartCool",0,FALSE,FALSE,NA,NA
"RT @AmyMek: Rosa Parks refused 2 give her seat on the bus, she didn't blow it up! #Thugs

#BaltimoreUprising 
#PhillyisBaltimore http://t.c…",FALSE,0,NA,2015-05-05 16:15:59,FALSE,NA,"595622982569066496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EnLiEretzAheret",99,TRUE,FALSE,NA,NA
"""Baltimore"" #Wikipedia edit by Berean Hunter #BaltimoreUprising http://t.co/CTXMZM5FYK",FALSE,0,NA,2015-05-05 16:15:58,FALSE,NA,"595622977229758464",NA,"<a href=""http://justinblinder.com"" rel=""nofollow"">gray edits</a>","baltimoreedits",0,FALSE,FALSE,NA,NA
"Prep for pop-up exhibit on MD Jews &amp; social action.Still looking for materials! #BaltimoreUprising #MuseumsRespond http://t.co/QnbOj8orzB",FALSE,0,NA,2015-05-05 16:15:54,FALSE,NA,"595622960800657408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jewishmuseummd",0,FALSE,FALSE,"0","0"
"RT @AudioviSol15M: Breaking: @GlobalRevLive account has been locked by @Twitter For Security Purposes
#BaltimoreUprising #censorship http:/…",FALSE,0,NA,2015-05-05 16:15:49,FALSE,NA,"595622939430621185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SiriusOryon",16,TRUE,FALSE,NA,NA
"RT @jusPlainNish: ""@FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/7sLpaBGs1f"" &lt;----- This Is E…",FALSE,0,NA,2015-05-05 16:15:40,FALSE,NA,"595622900914323457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdoreSerenity14",45,TRUE,FALSE,NA,NA
"10 Things All White Folks Need to Consider about the #BaltimoreUprising - http://t.co/RJkE1kqIfr by @EvrydayFeminism",FALSE,3,NA,2015-05-05 16:15:39,FALSE,NA,"595622897986703360",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GoodMenProject",5,FALSE,FALSE,NA,NA
"RT @deray: Watch the @BaltimorePolice assault this peaceful protestor last night. He left on a stretcher. #BaltimoreUprising http://t.co/6b…",FALSE,0,NA,2015-05-05 16:15:33,FALSE,NA,"595622871919112192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MannyDeluxxxe",13888,TRUE,FALSE,NA,NA
"RT @truthout: Don't Call It a Curfew: Martial Law in the United States http://t.co/9Shkoggmd9 @Sheeyahshee #BaltimoreUprising",FALSE,0,NA,2015-05-05 16:15:29,FALSE,NA,"595622855993327617",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","LoungingWithL",19,TRUE,FALSE,NA,NA
"RT @SMoKeeGyRL: @SMoKeeGyRL DaveStrano was arrested/abused at the #BaltimoreUprising Protest by DPD 1st pic. 2 hrs ago was arrested again 2…",FALSE,0,NA,2015-05-05 16:15:27,FALSE,NA,"595622845604061184",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","microbezoo",11,TRUE,FALSE,NA,NA
"RT @jusPlainNish: ""@FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/7sLpaBGs1f"" &lt;----- This Is E…",FALSE,0,NA,2015-05-05 16:15:22,FALSE,NA,"595622823873359872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mya__x3",45,TRUE,FALSE,NA,NA
"RT @iglvzx: Delete your account, @FOP3. #BlackLivesMatter #BaltimoreUprising https://t.co/5MIAFuRsUA http://t.co/gighi2Jwzf",FALSE,0,NA,2015-05-05 16:15:19,FALSE,NA,"595622811823136769",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","DefaultProphet",8,TRUE,FALSE,NA,NA
"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE",FALSE,0,NA,2015-05-05 16:15:18,FALSE,NA,"595622810254503937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shunkaha6",384,TRUE,FALSE,NA,NA
"RT @BmoreDoc: 10) And so began the #BaltimoreUprising. As politicians declared a state of emergency, National Guard troops &amp; other police w…",FALSE,0,NA,2015-05-05 16:15:12,FALSE,NA,"595622785696817152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theonlybacchus",22,TRUE,FALSE,NA,NA
"Don't Call It a Curfew: Martial Law in the United States http://t.co/9Shkoggmd9 @Sheeyahshee #BaltimoreUprising",FALSE,10,NA,2015-05-05 16:15:09,FALSE,NA,"595622772027490304",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","truthout",19,FALSE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 16:15:07,FALSE,NA,"595622761235623936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xbrian30",611,TRUE,FALSE,NA,NA
