"","score","text"
"1818",0,"RT @jusPlainNish: ""@FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/7sLpaBGs1f"" &lt;----- This Is E…"
"1819",0,"10 Things All White Folks Need to Consider about the #BaltimoreUprising - http://t.co/RJkE1kqIfr by @EvrydayFeminism"
"1820",0,"RT @deray: Watch the @BaltimorePolice assault this peaceful protestor last night. He left on a stretcher. #BaltimoreUprising http://t.co/6b…"
"1821",0,"RT @truthout: Don't Call It a Curfew: Martial Law in the United States http://t.co/9Shkoggmd9 @Sheeyahshee #BaltimoreUprising"
"1822",-1,"RT @SMoKeeGyRL: @SMoKeeGyRL DaveStrano was arrested/abused at the #BaltimoreUprising Protest by DPD 1st pic. 2 hrs ago was arrested again 2…"
"1823",0,"RT @jusPlainNish: ""@FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/7sLpaBGs1f"" &lt;----- This Is E…"
"1824",0,"RT @iglvzx: Delete your account, @FOP3. #BlackLivesMatter #BaltimoreUprising https://t.co/5MIAFuRsUA http://t.co/gighi2Jwzf"
"1825",0,"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE"
"1826",-1,"RT @BmoreDoc: 10) And so began the #BaltimoreUprising. As politicians declared a state of emergency, National Guard troops &amp; other police w…"
"1827",0,"Don't Call It a Curfew: Martial Law in the United States http://t.co/9Shkoggmd9 @Sheeyahshee #BaltimoreUprising"
"1828",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1829",0,"RT @benjancewicz: I just told 3 people on Facebook to add me on twitter to get up to speed on #BaltimoreUprising.  https://t.co/4T2N5IwKks"
"1830",-1,"RT @AudioviSol15M: Breaking: @GlobalRevLive account has been locked by @Twitter For Security Purposes
#BaltimoreUprising #censorship http:/…"
"1831",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1832",0,"""Baltimore"" #Wikipedia edit by Anonymous #BaltimoreUprising http://t.co/Xx2ooTi5ea"
"1833",0,"#BaltimoreUprising via #nellawarePhotography. Click the link in my bio to view more images from this… https://t.co/QD7fodPi5t"
"1834",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1835",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1836",0,"RT @lwtsweater: #BaltimoreRiots #BaltimoreUprising before you call them ""thugs"" http://t.co/ceQYLaiXZM"
"1837",-1,"RT @AudioviSol15M: Breaking: @GlobalRevLive account has been locked by @Twitter For Security Purposes
#BaltimoreUprising #censorship http:/…"
"1838",-1,"RT @AudioviSol15M: Breaking: @GlobalRevLive account has been locked by @Twitter For Security Purposes
#BaltimoreUprising #censorship http:/…"
"1839",-1,"RT @AudioviSol15M: Breaking: @GlobalRevLive account has been locked by @Twitter For Security Purposes
#BaltimoreUprising #censorship http:/…"
"1840",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1841",-1,"Reportedly arrested for gun poss; no bail. Reminder: killer cops out same day on $250k bail #BaltimoreUprising https://t.co/jWgCeRm8uq"
"1842",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1843",-1,"RT @HomerWhite: Seven years later and Barack and Michelle still have not figured out THEY are the racists. No one around them tell them. #B…"
"1844",0,"#BaltimoreUprising via #nellawarePhotography. Click the link in my bio to view more images from this… https://t.co/SPKWFRnU5S"
"1845",0,"RT @deray: And here is a picture that someone just texted me. Penn and North. #BaltimoreUprising http://t.co/9ThwUAbCHG"
"1846",-1,"RT @AudioviSol15M: Breaking: @GlobalRevLive account has been locked by @Twitter For Security Purposes
#BaltimoreUprising #censorship http:/…"
"1847",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1848",0,"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE"
"1849",-1,"RT @AudioviSol15M: Breaking: @GlobalRevLive account has been locked by @Twitter For Security Purposes
#BaltimoreUprising #censorship http:/…"
"1850",-1,"RT @AudioviSol15M: Breaking: @GlobalRevLive account has been locked by @Twitter For Security Purposes
#BaltimoreUprising #censorship http:/…"
"1851",0,"I will look forward to that.  #BaltimoreUprising  https://t.co/LfLgMugd6p"
"1852",0,"#BaltimoreUprising via #nellawarePhotography. Click the link in my bio to view more images from this… https://t.co/IIRqXX4aSq"
"1853",0,"RT @KeeganNYC: If you think this looks like increased safety, you might be a fascist. #BaltimoreCurfew #BaltimoreUprising http://t.co/u6xqA…"
"1854",1,"RT @BmoreDoc: 25 Victor Hugo once wrote: 'Nothing is more powerful than an idea whose time has come.' #BaltimoreUprising [drops mic]"
"1855",1,"RT @BmoreDoc: 12) The mayor said on TV that the #BaltimoreUprising was the work of ""thugs."" Soon Gov. Hogan and President Obama would utter…"
"1856",1,"RT @bassem_masri: Takes smile for the camera to a different level... #BaltimoreUprising http://t.co/tKlyylp37e"
"1857",1,"RT @bassem_masri: Takes smile for the camera to a different level... #BaltimoreUprising http://t.co/tKlyylp37e"
"1858",0,"#OpBlackout ozwort2 tag wrap -
#health #fitness #freddiegray #exercise #baltimoreuprising #baltimore #baltimoreriots #workout #nutrition"
"1859",-2,"RT @timjacobwise: The Crime of Innocence: White Denial, Black Rebellion and the Cost of American Obliviousness http://t.co/qnnydqTV8Q #Balt…"
"1860",1,"RT @UnToldCarlisle: Is it me or is this cop smiling while macing people #BaltimoreUprising http://t.co/jdtih8eKA7"
"1861",-1,"RT @BmoreDoc: 10) And so began the #BaltimoreUprising. As politicians declared a state of emergency, National Guard troops &amp; other police w…"
"1862",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1863",1,"RT @bassem_masri: Takes smile for the camera to a different level... #BaltimoreUprising http://t.co/tKlyylp37e"
"1864",0,"RT @BAeverywhere: A few cops have been charged in past. And yes they've gotten off.
Don't be pacified.
#BaltimoreUprising #BlackSpring
http…"
"1865",0,"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE"
"1866",0,"RT @StopMassIncNet: Lots of people asking ""Where are the leaders?""
HERE: https://t.co/jqCuDkJn4C
#BlackSpring #BlackLivesMatter #BaltimoreU…"
"1867",1,"Happy the curfew has been lifted &amp; that businesses are opening again. The fight is not over, though. #BaltimoreUprising #FreddieGray"
"1868",0,"@TheRoot @BlueNationUntd #LorettaLynch #BaltimoreUprising baltimore is everywhere.the blacks need change management"
"1869",-1,"RT @ajplus: Protestor taken on stretcher after being sprayed, knocked, dragged face down by #Baltimore police. #BaltimoreUprising http://t.…"
"1870",0,"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE"
"1871",-1,"RT @ComputerArea: Daily Show Rant (VIDEO) http://t.co/DTN7m2btc1 #baltimoreuprising #baltimore"
"1872",0,"RT @jusPlainNish: ""@FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/7sLpaBGs1f"" &lt;----- This Is E…"
"1873",0,"#BaltimoreUprising via #nellawarePhotography. Click the link in my bio to view more images from this… https://t.co/ysf5peViGF"
"1874",0,"RT @jusPlainNish: ""@FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/7sLpaBGs1f"" &lt;----- This Is E…"
"1875",0,"RT @ReaganMom: #HandsUpDontShoot was #Ferguson. #ICantBreathe was #NYC. What's the tee shirt slogan for #BaltimoreUprising? Chocolate City …"
"1876",0,"#BaltimoreUprising can the balti pd be considerate enough to hear out the black american people protest w/o any dragging or shooting k tnx"
"1877",-1,"Breaking: @GlobalRevLive account has been locked by @Twitter For Security Purposes
#BaltimoreUprising #censorship http://t.co/D5Q9osKW91"
"1878",-1,"RT @_ThehOOdRept_: The hate hasn't changed much. #BaltimoreUprising #FreddieGray #KendrickJohnson #TrayvonMartin #MikeBrown #EricGarner htt…"
"1879",0,"#BaltimoreUprising #BaltimoreRising! I am compiling a book! please click here for more info! http://t.co/ACPUbIeAZE http://t.co/8UFKZppB7L"
"1880",-1,"RT @_ThehOOdRept_: The hate hasn't changed much. #BaltimoreUprising #FreddieGray #KendrickJohnson #TrayvonMartin #MikeBrown #EricGarner htt…"
"1881",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1882",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1883",0,"RT @deray: Watch the @BaltimorePolice assault this peaceful protestor last night. He left on a stretcher. #BaltimoreUprising http://t.co/6b…"
"1884",0,"RT @jusPlainNish: ""@FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/7sLpaBGs1f"" &lt;----- This Is E…"
"1885",-1,"As troops roll out of #Baltimore the harsh reality revealed by the #BaltimoreUprising http://t.co/q53aCLufGy"
"1886",-1,"RT @Channel4News: Watch The Wire's Bodie @JDWilliamsEnt on police brutality in #BaltimoreUprising https://t.co/16juL2WTdi"
"1887",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1888",0,"#BaltimoreUprising via #nellawarePhotography. Click the link in my bio to view more images from this… https://t.co/KNP6XGmy8Z"
"1889",2,"RT @BaltimoreBrew: Shortchanging youth programs, closing rec centers helped lead to #BaltimoreUprising, says #Baltimore councilman. http://…"
"1890",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1891",0,"RT @seanjjordan: Building a list of the #BaltimoreUprising front line voices on Twitter. Whom should I add?"
"1892",-4,"RT @HomerWhite: Sign outside WH: ""Please do not inform racists, they are racists. Could ruin their day. Worse for everyone. Thanks!' #Balti…"
"1893",0,"RT @nellaware: #BaltimoreUprising via #nellawarePhotography. Click the link in my bio to view more images from this… https://t.co/9t7hHw1s37"
"1894",0,"RT @deray: Remember, this was the headline. We're not the only ones who think he got shot. #BaltimoreUprising http://t.co/qmhUeciQgs"
"1895",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1896",-1,"RT @WayneDupreeShow: Liberal policies have failed (drops mic) 

#Baltimore #BaltimoreUprising #Ferguson #BlackLivesMatter #BlackSpring http…"
"1897",-1,"RT @ajplus: Protestor taken on stretcher after being sprayed, knocked, dragged face down by #Baltimore police. #BaltimoreUprising http://t.…"
"1898",1,"RT @ZODCulture: ""We're Going to Protect Our #Community Ourselves"" - http://t.co/oPum2wSoM8 #BaltimoreUprising http://t.co/nuh7rulI1B"
"1899",0,"#baltimoreuprising: the soundtrack • https://t.co/ywBC2E9wtP"
"1900",1,"Hillary Clinton makes some good points on US's war against black men http://t.co/Cq8axWY3Nx #baltimoreuprising #p2 #drugwar #freddygray"
"1901",0,"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/FJR94R4B0o Movement #Baltimore"
"1902",0,"RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT"
"1903",0,"* #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/Vs4lRrKsjJ *"
"1904",0,"#Baltimore #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/SdkVx1H24Y"
"1905",0,"* #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *"
"1906",0,"Please RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1907",0,"#BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/IdCnYg0kEx"
"1908",0,"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT"
"1909",0,"RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT"
"1910",0,"RT #Baltimore #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/XeWyaccmj4 RT"
"1911",0,"* ##BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *"
"1912",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1913",0,"#Baltimore Anti-Profiling: #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/h01jiEXu94"
"1914",0,"#hungergames #catchingfire #baltimoreuprising #Baltimore #blacklivesmatter https://t.co/DdOJlWQLbC"
"1915",0,"RT #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/SECTajF7bZ RT"
"1916",0,"Please RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1917",0,"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/bkqE6SanCs"
"1918",0,"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/tQkQPEaaMl"
"1919",0,"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1920",0,"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/wJkKaSyoxg Movement #Baltimore"
"1921",0,"#BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/o8x9KlLuFd"
"1922",0,"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT"
"1923",0,"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/mNtTCpLAjI RT"
"1924",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT"
"1925",0,"Please RT #Baltimore #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/xgugTGbhlI"
"1926",0,"RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/6HZ4sTOeha RT"
"1927",0,"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1928",0,"#BaltimoreUprising via #nellawarePhotography. Click the link in my bio to view more images from this… https://t.co/9t7hHw1s37"
"1929",0,"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT #Baltimore"
"1930",0,"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1931",0,"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/SepLQTDjWo"
"1932",0,"RT Spread #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/8nhE4OwvO6"
"1933",0,"* #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *"
"1934",-1,"@johncardillo @Polarinski @tiffpoe Once the arrest is deemed legal, the rest of the charges will disintegrate . #BaltimoreUprising"
"1935",0,"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1936",0,"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE"
"1937",0,"#BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/k8Mkar2iiC"
"1938",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1939",0,"Spread #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/EWUo5zpTXv"
"1940",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT #Baltimore #FreddieGray"
"1941",0,"RT @amtvmedia: What You Need to Know About #BaltimoreRiots #Baltimore #BaltimoreUprising 

Watch now! http://t.co/xpPwYQx4Jr http://t.co/CJ…"
"1942",0,"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT"
"1943",0,"RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/c1AWHNEE0w RT"
"1944",0,"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT"
"1945",0,"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/DLLf6pWqL2"
"1946",0,"Please RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1947",0,"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/rxVPh5lNNQ"
"1948",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/dQder0kaLZ #Movement #Baltimore"
"1949",0,"#BaltimoreUprising http://t.co/HUhVSxsskH"
"1950",0,"Please RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1951",0,"Please RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1952",0,"* #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *"
"1953",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1954",0,"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/dPOHD7MBGd"
"1955",1,"RT @bassem_masri: Takes smile for the camera to a different level... #BaltimoreUprising http://t.co/tKlyylp37e"
"1956",0,"#BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/LY2kQb4GTE"
"1957",0,"Please RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1958",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT #Baltimore"
"1959",0,"@EmoryUniversity 5 minute explanation of The Tulsa Race Riot of 1921 Watch https://t.co/xiWEk5lqR1 @BmoreBloc #BaltimoreUprising"
"1960",0,"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/fJiFq6ei6f Please RT #Baltimore"
"1961",0,",Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/mUmLwMBxYh"
"1962",0,"* #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *"
"1963",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Movement #Baltimore #FreddieGray"
"1964",0,"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/rMyy8DiwUg"
"1965",1,"""We're Going to Protect Our #Community Ourselves"" - http://t.co/oPum2wSoM8 #BaltimoreUprising http://t.co/nuh7rulI1B"
"1966",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1967",0,"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE"
"1968",0,"* #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *"
"1969",0,"Please RT Spread #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/SrKyXzwhAR"
"1970",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1971",1,"RT @bassem_masri: Takes smile for the camera to a different level... #BaltimoreUprising http://t.co/tKlyylp37e"
"1972",0,"Please RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1973",-1,"RT @IamGMJohnson: Justice is when we no longer have to hashtag Justicefor(insert name here). Stop killing us.

#BaltimoreUprising #FreddieG…"
"1974",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1975",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1976",0,"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE"
"1977",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
